,Sentence #,Word,Tag
1309,78,للجلوس,O
1310,78,والحديث,O
1311,79,لن,O
1312,79,أفي,O
1313,79,هذا,O
1314,79,الفندق,B
1315,79,حقه,O
1316,79,حتى,O
1317,79,لو,O
1318,79,قلت,O
1319,79,إنه,O
1320,79,مريع,O
1321,79,!,O
1322,80,هذا,O
1323,80,الفندق,B
1324,80,هو,O
1325,80,بيت,O
1326,80,دعارة,O
1327,80,.,O
1328,80,إنه,O
1329,80,مكان,O
1330,80,للبغايا,O
1331,80,والقوادين،,O
1332,80,ولا,O
1333,80,يليق,O
1334,80,أبداً,O
1335,80,بالعائلات,O
1336,80,والأزواج,O
1337,80,.,O
1338,81,الطابق,B
1339,81,الأرضي,B
1340,81,ملئ,O
1341,81,بالبغايا,O
1342,81,طيلة,O
1343,81,أيام,O
1344,81,الأسبوع,O
1345,81,وعلى,O
1346,81,مدار,O
1347,81,الساعة،,O
1348,81,والحمامات,O
1349,81,قذرة،,O
1350,81,والضوضاء,O
1351,81,ليلاً,O
1352,81,مزعجة,O
1353,81,جداً،,O
1354,81,وأنا,O
1355,81,أعدكم,O
1356,81,بأنكم,O
1357,81,لن,O
1358,81,تغفو,O
1359,81,ولو,O
1360,81,لثوانى,O
1361,81,.,O
1362,82,ستسمع,O
1363,82,زمامير,O
1364,82,السيارات،,O
1365,82,والناس,O
1366,82,يصرخون,O
1367,82,والموسيقى,O
1368,82,صاخبة,O
1369,82,بشكل,O
1370,82,رهيب,O
1371,82,.,O
1372,82,كنت,O
1373,82,في,O
1374,82,غاية,O
1375,82,الاشمئزاز،,O
1376,82,وببساطة,O
1377,82,رفضت,O
1378,82,أن,O
1379,82,أذهب,O
1380,82,إلى,O
1381,82,الإفطار,O
1382,82,هناك,O
1383,82,.,O
1384,82,لا,O
1385,82,تختر,O
1386,82,أبداً,O
1387,82,هذا,O
1388,82,الفندق،,O
1389,82,إلا,O
1390,82,إذا,O
1391,82,كنت,O
1392,82,تبحث,O
1393,82,عن,O
1394,82,أرخص,O
1395,82,العاهرات,O
1396,82,في,O
1397,82,دبي،,O
1398,82,الإمارات,O
1399,82,.,O
1400,83,مبالََغ,O
1401,83,في,O
1402,83,مدحه,O
1403,83,تصميم,O
1404,83,وتجديد,O
1405,83,الفندق,B
1406,83,يؤكد,O
1407,83,أنه,O
1408,83,من,O
1409,83,إنتاج,O
1410,83,ثمانينات,O
1411,83,القرن,O
1412,83,الماضي,O
1413,83,.,O
1414,83,يصعب,O
1415,83,الوصول,O
1416,83,إلى,O
1417,83,الخدمة,O
1418,83,ولكن,O
1419,83,إذا,O
1420,83,استطعت,O
1421,83,الحصول,O
1422,83,على,O
1423,83,دقيقة,O
1424,83,من,O
1425,83,المدير,O
1426,83,المشغول,O
1427,83,في,O
1428,83,الاستقبال,O
1429,83,ستحصل,O
1430,83,على,O
1431,83,استجابة,O
1432,83,.,O
1433,83,الانطباع,O
1434,83,العام,O
1435,83,هو,O
1436,83,أن,O
1437,83,العديد,O
1438,83,من,O
1439,83,الزوار,O
1440,83,المنبهرين,O
1441,83,بفندق,O
1442,83,كيه,O
1443,83,آند,O
1444,83,كيه,O
1445,83,في,O
1446,83,tripadvisor,O
1447,83,أقاموا,O
1448,83,في,O
1449,83,فندق,O
1450,83,آخر,O
1451,83,.,O
1452,84,حتى,O
1453,84,أفضل,O
1454,84,لقد,O
1455,84,كتبت,O
1456,84,عن,O
1457,84,العاج,O
1458,84,من,O
1459,84,قبل,O
1460,84,.,O
1461,84,كان,O
1462,84,لدي,O
1463,84,مؤخرا,O
1464,84,سبب,O
1465,84,لزيارتهم,O
1466,84,مرة,O
1467,84,أخرى,O
1468,84,وقد,O
1469,84,دهشت,O
1470,84,.,O
1471,84,يبدو,O
1472,84,أن,O
1473,84,المكان,B
1474,84,قد,O
1475,84,غيّر,O
1476,84,الأيدي,O
1477,84,العاملة،,O
1478,84,وهم,O
1479,84,ماضون,O
1480,84,في,O
1481,84,عملية,O
1482,84,إصلاح,O
1483,84,المكان,O
1484,84,.,O
1485,84,حتى,O
1486,84,أنه,O
1487,84,هناك,O
1488,84,افتتاح,O
1489,84,مطعم,B
1490,84,صغير,O
1491,84,قريبا,O
1492,84,.,O
1493,84,وقد,O
1494,84,عُرض,O
1495,84,علي,O
1496,84,عرض,O
1497,84,من,O
1498,84,الدرجة,O
1499,84,الأولى,O
1500,84,على,O
1501,84,شقة,O
1502,84,بغرفتي,O
1503,84,نوم,O
1504,84,.,O
1505,84,هذا,O
1506,84,المكان,O
1507,84,ذو,O
1508,84,معدل,O
1509,84,سعر,O
1510,84,مقابل,O
1511,84,أداء,O
1512,84,أفضل,O
1513,84,مما,O
1514,84,كان,O
1515,84,عليه,O
1516,84,قبل,O
1517,85,فندق,B
1518,85,رائع,O
1519,85,فندق,O
1520,85,جميل,O
1521,85,كل,O
1522,85,الغرف,O
1523,85,فيه,O
1524,85,عبارة,O
1525,85,عن,O
1526,85,استديو,B
1527,85,جميل,O
1528,85,وداخله,O
1529,85,مطبخ,O
1530,85,وجلسة,O
1531,85,صغيرة,O
1532,85,مع,O
1533,85,سماعة,O
1534,85,سبيكر,O
1535,85,للايبود,O
1536,85,وجاكوزي,O
1537,85,رااااااائع,O
1538,85,.,O
1539,85,.,O
1540,86,والسعر,O
1541,86,مناسب,O
1542,86,لهذه,O
1543,86,الرفاهية,O
1544,86,.,O
1545,86,.,O
1546,86,الخدمة,B
1547,86,سريعة,O
1548,86,والاستقبال,O
1549,86,جميل,O
1550,86,جدا,O
1551,86,.,O
1552,86,.,O
1553,86,يوجد,O
1554,86,به,O
1555,86,عدد,O
1556,86,2,O
1557,86,بارات,O
1558,86,.,O
1559,86,.,O
1560,86,وهو,O
1561,86,على,O
1562,86,شارع,O
1563,86,البانقلا,O
1564,86,بشكل,O
1565,86,شبه,O
1566,86,مباشر,O
1567,86,خطوتين,O
1568,86,فقط,O
1569,86,وانت,O
1570,86,في,O
1571,86,الشارع,O
1572,86,ويعتبر,O
1573,86,موقعه,O
1574,86,افضل,O
1575,86,موقع,O
1576,86,",",O
1577,86,",",O
1578,87,جودة,O
1579,87,الخدمة,B
1580,87,عالية,O
1581,87,الخدمة,O
1582,87,الفطر,O
1583,87,ممتاز,O
1584,87,.,O
1585,87,.,O
1586,87,.,O
1587,87,.,O
1588,87,وخدمات,O
1589,87,الموظفين,B
1590,87,.,O
1591,87,.,O
1592,87,حلو,O
1593,87,في,O
1594,87,قمت,O
1595,87,.,O
1596,87,الاحترام,O
1597,87,.,O
1598,87,وغرف,O
1599,87,.,O
1600,87,موقع,O
1601,87,.,O
1602,87,استراتيجي,O
1603,87,.,O
1604,87,.,O
1605,87,ممتاز,O
1606,87,.,O
1607,87,.,O
1608,87,ونظيف,O
1609,87,.,O
1610,87,.,O
1611,87,.,O
1612,87,.,O
1613,87,بصراحة,O
1614,87,حلو,O
1615,87,.,O
1616,87,.,O
1617,87,ممتاز,O
1618,87,.,O
1619,87,من,O
1620,87,جميع,O
1621,87,النواحي,O
1622,87,.,O
1623,87,.,O
1624,87,.,O
1625,87,.,O
1626,87,يستهل,O
1627,87,.,O
1628,87,4نجمه,O
1629,87,أو,O
1630,87,5,O
1631,87,نجمة,O
1632,87,.,O
1633,87,.,O
1634,87,.,O
1635,87,نحب,O
1636,87,.,O
1637,87,نشوف,O
1638,87,.,O
1639,87,المرة,O
1640,87,ثانيه,O
1641,87,.,O
1642,87,يكون,O
1643,87,.,O
1644,87,ع,O
1645,87,.,O
1646,87,نفس,O
1647,87,المستوى,O
1648,87,العالي,O
1649,88,نزل,O
1650,88,مبيت,O
1651,88,وإفطار,O
1652,88,حميم,O
1653,88,وملائم-,O
1654,88,أنصح,O
1655,88,به,O
1656,88,فريق,B
1657,88,عمل,I
1658,88,حميم,O
1659,88,وودود,O
1660,88,يتحدث,O
1661,88,الإنجليزية,O
1662,89,فقط,O
1663,89,إفطار,B
1664,89,بسيط,O
1665,89,(,O
1666,89,تشكيلة,O
1667,89,من,O
1668,89,الخبز,O
1669,89,),O
1670,89,،,O
1671,89,واي,B
1672,89,فاي,I
1673,89,مجاني,O
1674,90,بعض,O
1675,90,الغرف,B
1676,90,تحتوي,O
1677,90,على,O
1678,90,حمام,O
1679,90,خاص,O
1680,90,.,O
1681,91,نقداً,O
1682,91,فقط,O
1683,91,(,O
1684,91,ما,O
1685,91,من,O
1686,91,بطاقات,O
1687,91,ائتمان,O
1688,91,),O
1689,91,ولكن,O
1690,91,هناك,O
1691,91,الكثير,O
1692,91,من,O
1693,91,ماكينات,B
1694,91,الصراف,I
1695,91,الآلي,I
1696,91,في,O
1697,91,الجوار,O
1698,91,(,O
1699,91,اسأل,O
1700,91,والتر,O
1701,91,عن,O
1702,91,أقرب,O
1703,91,واحدة,O
1704,91,),O
1705,91,.,O
1706,92,فندق,B
1707,92,لطيف,O
1708,92,مكثنا,O
1709,92,ثلاث,O
1710,92,ليال,O
1711,92,في,O
1712,92,الآونة,O
1713,92,الأخيرة,O
1714,92,.,O
1715,92,إن,O
1716,92,الغرف,B
1717,92,",",O
1718,92,الديكور,B
1719,92,",",O
1720,92,الاستعدادات,O
1721,92,ممتازة,O
1722,92,.,O
1723,92,إن,O
1724,92,المطعم,B
1725,92,الياباني,O
1726,92,جيد,O
1727,92,و,O
1728,92,يقدم,O
1729,92,تخفيضا,O
1730,92,رائعا,O
1731,92,بقيمة,O
1732,92,%30,O
1733,92,على,O
1734,92,الطعام,O
1735,92,و,O
1736,92,المشروبات,O
1737,92,قبل,O
1738,92,7:00,O
1739,92,مساء,O
1740,92,.,O
1741,93,إن,O
1742,93,خيار,O
1743,93,البوفيه,B
1744,93,في,O
1745,93,مطعم,O
1746,93,الفندق,O
1747,93,المطعم,O
1748,93,الرئيسي,O
1749,93,يعد,O
1750,93,أقل,O
1751,93,إثارة,O
1752,93,للاهتمام,O
1753,93,.,O
1754,93,أظن,O
1755,93,أن,O
1756,93,الطعام,B
1757,93,المعد,O
1758,93,للعملاء,O
1759,93,الدوليين,O
1760,93,يؤدي,O
1761,93,إلى,O
1762,93,نوع,O
1763,93,من,O
1764,93,فقدإن,O
1765,93,البصر,O
1766,93,.,O
1767,93,إنه,O
1768,93,يحتوي,O
1769,93,على,O
1770,93,الكثير,O
1771,93,من,O
1772,93,المواد,O
1773,93,الغذائية,O
1774,93,ولكن,O
1775,93,ليس,O
1776,93,مثيرا,O
1777,93,للغاية,O
1778,93,.,O
1779,94,تقييمى,O
1780,94,للفندق,O
1781,94,ممتاز,O
1782,94,مع,O
1783,94,مرتبة,O
1784,94,الشرف,O
1785,94,لما,O
1786,94,فيه,O
1787,94,من,O
1788,94,خدمات,B
1789,94,ممتازة,O
1790,94,ورائعة,O
1791,94,لجميع,O
1792,94,زوار,O
1793,94,الفندق,O
1794,94,وتوافر,O
1795,94,الالعاب,O
1796,94,الاكوابارك,O
1797,94,وتعاون,O
1798,94,جميع,O
1799,94,العمال,O
1800,94,مع,O
1801,94,الزوار,O
1802,94,من,O
1803,94,جميع,O
1804,94,الجنسيات,O
1805,94,خاصة,O
1806,94,العمال,O
1807,94,المصريين,O
1808,95,وكذالك,O
1809,95,نظافة,O
1810,95,الغرف,B
1811,95,دائما,O
1812,95,وجوده,O
1813,95,الطعام,B
1814,95,الطازج,O
1815,95,واسعار,O
1816,95,خاصة,O
1817,95,للجميع,O
1818,96,لتحسين,O
1819,96,الخدمة,B
1820,96,بالفندق,O
1821,96,يجب,O
1822,96,مراعاة,O
1823,96,بعض,O
1824,96,ا#65271;شياء,O
1825,96,لكي,O
1826,96,يتم,O
1827,96,تحسين,O
1828,96,الخدمة,O
1829,96,أولا,O
1830,96,نظافة,B
1831,96,الغرف,I
1832,96,يجب,O
1833,96,أن,O
1834,96,تكون,O
1835,96,يومية,O
1836,96,و,O
1837,96,ليس,O
1838,96,عند,O
1839,96,الطلب,O
1840,97,الطلب,O
1841,97,ثانيا,O
1842,97,يوجد,O
1843,97,صراصير,O
1844,97,كثيرة,O
1845,97,بالغرفة,B
1846,97,ثالثا,O
1847,97,خدمة,B
1848,97,الغرف,I
1849,97,سيئة,O
1850,97,جدا,O
1851,97,فقد,O
1852,97,قمنا,O
1853,97,بطلب,O
1854,97,قهوة,O
1855,97,مرتين,O
1856,97,و,O
1857,97,كل,O
1858,97,مرة,O
1859,97,أسوأ,O
1860,97,من,O
1861,97,الثانية,O
1862,98,الثانية,O
1863,98,رابعا,O
1864,98,لا,O
1865,98,يوجد,O
1866,98,اسرة,B
1867,98,إضافية,O
1868,98,في,O
1869,98,الغرف,O
1870,98,وعند,O
1871,98,طلب,O
1872,98,مخدة,B
1873,98,إضافية,O
1874,98,نحتاج,O
1875,98,الي,O
1876,98,يومين,O
1877,98,لكي,O
1878,98,يتم,O
1879,98,إرسالها,O
1880,99,سئ,O
1881,99,جدا,O
1882,99,جدا,O
1883,99,لا,O
1884,99,انصح,O
1885,99,احد,O
1886,99,لقضاء,O
1887,99,اجازة,O
1888,99,ممتعة,O
1889,99,به,O
1890,99,.,O
1891,99,.,O
1892,99,.,O
1893,99,المينى,O
1894,99,بار,O
1895,99,المياه,O
1896,99,ساخنة,O
1897,99,و,O
1898,99,عدد,O
1899,99,2,O
1900,99,مشروب,O
1901,99,غازى,O
1902,99,فقط,O
1903,99,لكل,O
1904,99,غرفة,O
1905,99,طول,O
1906,99,المدة,O
1907,99,.,O
1908,99,.,O
1909,99,النظافة,O
1910,99,غير,O
1911,99,متقنة,O
1912,99,بالمرة,O
1913,99,حيث,O
1914,99,يوجد,O
1915,99,حشرات,O
1916,99,ف,O
1917,99,الغرفة,B
1918,99,والاثاث,O
1919,99,قديم,O
1920,99,جدا,O
1921,99,ومتهالك,O
1922,99,.,O
1923,99,لا,O
1924,99,يستحق,O
1925,99,سوا,O
1926,99,3,O
1927,99,نجوم,O
1928,99,:,O
1929,99,(,O
1930,100,كانت,O
1931,100,الاقامة,B
1932,100,في,O
1933,100,الفندق,O
1934,100,ممتازه,O
1935,100,ومريحة,O
1936,100,لى,O
1937,100,ولعائلتي,O
1938,101,اود,O
1939,101,ان,O
1940,101,اشكر,O
1941,101,كل,O
1942,101,القائمين,B
1943,101,في,O
1944,101,الفندق,O
1945,101,على,O
1946,101,المجهود,O
1947,101,الرائع,O
1948,101,الذي,O
1949,101,يقومون,O
1950,101,به,O
1951,101,في,O
1952,101,سبيل,O
1953,101,راحة,O
1954,101,نزلائهم,O
1955,101,بداية,O
1956,101,من,O
1957,101,حامل,B
1958,101,الحقائب,I
1959,101,الى,O
1960,101,الاستقبال,B
1961,101,الى,O
1962,101,خدمة,B
1963,101,الغرف,I
1964,101,.,O
1965,102,كل,O
1966,102,العاملين,B
1967,102,مبتسميين,O
1968,102,ويقدمون,O
1969,102,كل,O
1970,102,ما,O
1971,102,يستطعيون,O
1972,102,في,O
1973,102,سبيل,O
1974,102,راحة,O
1975,102,العميل,O
1976,102,لكم,O
1977,102,جزيل,O
1978,102,الشكر,O
1979,102,والعرفان,O
1980,103,إقامة,B
1981,103,رائعة,O
1982,104,إن,O
1983,104,كنت,O
1984,104,سأوصي,O
1985,104,يوماً,O
1986,104,بشقق,O
1987,104,فندقية,O
1988,104,إلى,O
1989,104,شخص,O
1990,104,ما،,O
1991,104,فإنها,O
1992,104,شقق,O
1993,104,مرجان,O
1994,104,أسفار,O
1995,104,",",O
1996,104,فهي,O
1997,104,نظيفة,B
1998,104,ودافئة,O
1999,104,ومجهزة,O
2000,104,بشكل,O
2001,104,جيد،,O
2002,104,وموقعها,O
2003,104,جيد,O
2004,104,وبأسعار,O
2005,104,معقولة,O
2006,104,.,O
2007,105,الطعام,B
2008,105,في,O
2009,105,القائمة,O
2010,105,جيد،,O
2011,105,وجربنا,O
2012,105,أيضاً,O
2013,105,فرع,O
2014,105,دبي,O
2015,105,خلف,O
2016,105,مول,O
2017,105,حمر,O
2018,105,عين,O
2019,105,،,O
2020,105,وهو,O
2021,105,جيد,O
2022,105,حقاً,O
2023,105,.,O
2024,106,الشيء,O
2025,106,الوحيد,O
2026,106,الذي,O
2027,106,لا,O
2028,106,يمكنني,O
2029,106,فهمه,O
2030,106,هو,O
2031,106,عدم,O
2032,106,وجود,O
2033,106,اتصال,O
2034,106,بالإنترنت,B
2035,106,وإن,O
2036,106,كانت,O
2037,106,المكيفات,B
2038,106,مطفئة,O
2039,106,يمكن,O
2040,106,سماع,O
2041,106,الضجيج,O
2042,106,من,O
2043,106,الغرف,B
2044,106,الأخرى,O
2045,106,عبر,O
2046,106,الجدران,O
2047,107,فندق,B
2048,107,رائع,O
2049,107,فندق,O
2050,107,رائع,O
2051,107,ومكانه,O
2052,107,جيد,O
2053,107,وهادئ,O
2054,107,وطاقم,O
2055,107,الفندق,B
2056,107,ودود,O
2057,107,ومحترم,O
2058,107,جدا,O
2059,107,خصوصا,O
2060,107,سمية,O
2061,107,وفاطمة,O
2062,107,في,O
2063,107,الاستقبال,O
2064,107,وعائشة,O
2065,107,في,O
2066,107,نظافة,O
2067,107,الغرف,B
2068,107,الفندق,O
2069,107,جميل,O
2070,107,من,O
2071,107,كل,O
2072,107,ناحية,O
2073,107,وينفع,O
2074,107,لمن,O
2075,107,يبحث,O
2076,107,عن,O
2077,107,الهدؤ,O
2078,107,والراحة,O
2079,107,لبضعة,O
2080,107,ايام,O
2081,107,جميع,O
2082,107,الخدمات,B
2083,107,متوفرة,O
2084,107,ولكن,O
2085,107,النت,B
2086,107,ضعيف,O
2087,107,في,O
2088,107,بعض,O
2089,107,ارجاء,O
2090,107,الفندق,O
2091,108,فندق,B
2092,108,جميل,O
2093,108,ودود,O
2094,108,على,O
2095,108,شاطيء,O
2096,108,البحر,O
2097,108,الفندق,B
2098,108,صغير،,O
2099,108,وهاديء,O
2100,108,على,O
2101,108,البحر،,O
2102,108,وبه,O
2103,108,الشاطيء,O
2104,108,الخاص,O
2105,108,به،,O
2106,108,وبه,O
2107,108,إطلالة,B
2108,108,جميلة،,O
2109,108,والمسبح,O
2110,108,صغير,O
2111,108,ولكنه,O
2112,108,كاف،,O
2113,109,والغرف,O
2114,109,مرتبة,O
2115,109,ونظيفة،,O
2116,109,والطعام,O
2117,109,جيد,O
2118,109,جدًا،,O
2119,109,وتقريبًا,O
2120,109,كل,O
2121,109,ليلة,O
2122,109,يوجد,O
2123,109,بالفندق,O
2124,109,برنامج,O
2125,109,ما,O
2126,109,مما,O
2127,109,يجعل,O
2128,109,هذا,O
2129,109,الفندق,B
2130,109,مميزًا،,O
2131,110,وأيضًا,O
2132,110,أمر,O
2133,110,الطاقم,B
2134,110,الذي,O
2135,110,يعمل,O
2136,110,به،,O
2137,110,فهم,O
2138,110,رائعون،,O
2139,110,وطيبون,O
2140,110,ومتعاونون،,O
2141,110,ومهذبون،,O
2142,110,وودودون،,O
2143,110,وبالطبع,O
2144,110,يمكن,O
2145,110,أن,O
2146,110,أعود,O
2147,110,مجددًا،,O
2148,110,وبالطبع,O
2149,110,أوصي,O
2150,110,بهذا,O
2151,110,الفندق,O
2152,110,للآخرين,O
2153,110,.,O
2154,111,مكان,B
2155,111,جيد,O
2156,111,بمرافق,B
2157,111,رديئة,O
2158,112,لقد,O
2159,112,أقمنا,O
2160,112,في,O
2161,112,فندق,O
2162,112,سانت,O
2163,112,جورج,O
2164,112,لمدة,O
2165,112,أربعة,O
2166,112,ليالي,O
2167,112,.,O
2168,112,الموقع,B
2169,112,جيد،,O
2170,112,العاملون,B
2171,112,لطفاء،,O
2172,112,وجبتي,O
2173,112,الإفطار,B
2174,112,و,O
2175,112,الغداء,B
2176,112,جيدان,O
2177,112,جداً,O
2178,112,(,O
2179,112,شكر,O
2180,112,خاص,O
2181,112,لليزا,O
2182,112,),O
2183,112,و,O
2184,112,لكن,O
2185,112,المرافق,B
2186,112,لا,O
2187,112,تعمل,O
2188,112,ليلاً,O
2189,113,فندق,B
2190,113,إسباني,O
2191,113,رائع,O
2192,113,لطيف,O
2193,113,للغاية,O
2194,113,ونظيف,O
2195,113,للغاية,O
2196,114,وسائل,B
2197,114,راحة,B
2198,114,أساسية,O
2199,114,-,O
2200,114,إفطار,B
2201,114,جيد,O
2202,114,-,O
2203,114,اشتري,O
2204,114,القهوة,B
2205,114,بشكل,O
2206,114,منفصل,O
2207,114,عن,O
2208,114,القهوة,O
2209,114,المشمولة,O
2210,114,في,O
2211,114,الإفطار,O
2212,114,-,O
2213,114,أفضل,O
2214,114,بكثير,O
2215,114,-,O
2216,115,تكييف,B
2217,115,مثالي,B
2218,115,للهواء,O
2219,115,إذا,O
2220,115,أبقيت,O
2221,115,الباب,O
2222,115,مغلقا,O
2223,115,-,O
2224,115,يجعل,O
2225,115,الجو,O
2226,115,باردا,O
2227,115,ورائعا,O
2228,115,في,O
2229,115,الليل,O
2230,115,!,O
2231,115,شروق,O
2232,115,شمس,O
2233,115,مثالي,O
2234,115,كل,O
2235,115,يوم,O
2236,115,!,O
2237,116,المسبح,B
2238,116,لا,O
2239,116,بأس,O
2240,116,به,O
2241,116,ولكن,O
2242,116,مياه,O
2243,116,البحر,O
2244,116,أبرد,O
2245,116,!,O
2246,116,مثالى,O
2247,116,للتهدئة,O
2248,116,بعد,O
2249,116,السفر,O
2250,116,في,O
2251,116,يوم,O
2252,116,حار,O
2253,116,في,O
2254,116,المدينة,O
2255,116,أو,O
2256,116,الأماكن,O
2257,116,السياحية,O
2258,116,!,O
2259,117,رحلتي,O
2260,117,الى,O
2261,117,جورجيا,O
2262,117,فندق,B
2263,117,جميل,O
2264,117,والمكان,O
2265,117,جميل,O
2266,117,اجواء,O
2267,117,رائعة,O
2268,117,سهوله,O
2269,117,في,O
2270,117,التعامل,B
2271,117,ولكن,O
2272,117,قليل,O
2273,117,يعرفون,O
2274,117,اللغة,O
2275,117,الانكليزية,O
2276,118,على,O
2277,118,كل,O
2278,118,حال,O
2279,118,فندق,B
2280,118,جميل,O
2281,118,وخدمه,O
2282,118,رائعة,O
2283,118,ولكن,O
2284,118,الانترنيت,B
2285,118,ضعيف,O
2286,119,المكان,B
2287,119,الفندق,O
2288,119,عيبه,O
2289,119,الوحيد,O
2290,119,بعيد,O
2291,119,عن,O
2292,119,المركز,B
2293,119,الساعة,O
2294,119,العاشرة,O
2295,119,لاتوجد,O
2296,119,مطاعم,B
2297,119,ولا,O
2298,119,توجد,O
2299,119,محلات,B
2300,119,قريبه,O
2301,119,والمكان,O
2302,119,كئيب,O
2303,119,في,O
2304,119,اليل,O
2305,120,ليس,O
2306,120,سيئا,O
2307,120,للإقامة,O
2308,120,لليلة,O
2309,120,خاصة,O
2310,120,مع,O
2311,120,الواي,O
2312,120,فاي,O
2313,120,قريب,O
2314,120,جدا,O
2315,120,من,O
2316,120,محطة,B
2317,120,القطار,I
2318,120,و,O
2319,120,ليس,O
2320,120,سيئا,O
2321,120,",",O
2322,120,الغرفة,B
2323,120,التي,O
2324,120,حصلت,O
2325,120,عليها,O
2326,120,كانت,O
2327,120,نظيفة,O
2328,120,مع,O
2329,120,واي,O
2330,120,فاي,O
2331,120,داخل,O
2332,120,الغرفة,O
2333,120,.,O
2334,120,.,O
2335,120,موقع,O
2336,120,امن,O
2337,120,و,O
2338,120,ليس,O
2339,120,بالصاخب,O
2340,120,باعتباره,O
2341,120,يقع,O
2342,120,في,O
2343,120,السوق,O
2344,120,لكنه,O
2345,120,تقريبا,O
2346,120,في,O
2347,120,الزقاق,O
2348,120,.,O
2349,120,.,O
2350,120,.,O
2351,120,أسعار,B
2352,120,جيدة,O
2353,120,للإقامة,O
2354,120,لليلة,O
2355,120,واحدة,O
2356,120,و,O
2357,120,مكان,O
2358,120,جيد,O
2359,120,لأخذ,O
2360,120,رحلة,O
2361,120,بالحافلة,O
2362,120,لأبو,O
